LGA19_source,LGA19_target,date,time,region,n_trips
56230,56230,2/1/21,1600,WA,397.2182972
56230,56230,3/1/21,0,WA,340.3109868
56230,56230,3/1/21,800,WA,473.0938642
56230,56230,3/1/21,1600,WA,405.4932374
56230,56580,1/1/21,0,WA,0.184256302
56230,56580,1/1/21,800,WA,0.267940733
56230,56580,2/1/21,0,WA,0.190787113
56230,56580,2/1/21,800,WA,0.305917823
56230,56580,3/1/21,0,WA,0.183468388
56230,56580,3/1/21,800,WA,0.226960876
56230,56580,3/1/21,1600,WA,0.159901248
56230,56930,1/1/21,0,WA,0.014729785
56230,56930,1/1/21,800,WA,0.021332791
56230,56930,2/1/21,0,WA,0.015745632
56230,56930,2/1/21,800,WA,0.024380333
56230,56930,3/1/21,0,WA,0.014729785
56230,56930,3/1/21,800,WA,0.017777326
56230,56930,3/1/21,1600,WA,0.01269809
56230,57080,1/1/21,0,WA,0.256039587
56230,57080,1/1/21,800,WA,0.425317076
56230,57080,1/1/21,1600,WA,0.152545961
56230,57080,2/1/21,0,WA,0.273004218
56230,57080,2/1/21,800,WA,0.533014259
56230,57080,2/1/21,1600,WA,0.149166374
56230,57080,3/1/21,0,WA,0.274657383
56230,57080,3/1/21,800,WA,0.429527378
56230,57080,3/1/21,1600,WA,0.347407895
56230,57490,1/1/21,0,WA,81.29055791
56230,57490,1/1/21,800,WA,111.3248798
56230,57490,1/1/21,1600,WA,72.58212651
56230,57490,2/1/21,0,WA,70.15596747
56230,57490,2/1/21,800,WA,97.78949735
56230,57490,2/1/21,1600,WA,67.93291421
56230,57490,3/1/21,0,WA,70.97571205
56230,57490,3/1/21,800,WA,97.78692931
56230,57490,3/1/21,1600,WA,70.71982062
56230,57700,1/1/21,0,WA,11.63346835
56230,57700,1/1/21,800,WA,12.29170767
56230,57700,1/1/21,1600,WA,11.87608103
56230,57700,2/1/21,0,WA,10.37985434
56230,57700,2/1/21,800,WA,12.21439197
56230,57700,2/1/21,1600,WA,10.38855418
56230,57700,3/1/21,0,WA,8.658414644
56230,57700,3/1/21,800,WA,10.79646384
56230,57700,3/1/21,1600,WA,12.1360934
56230,57840,1/1/21,0,WA,0.484194464
56230,57840,1/1/21,800,WA,0.777645654
56230,57840,1/1/21,1600,WA,0.344805148
56230,57840,2/1/21,0,WA,0.447513065
56230,57840,2/1/21,800,WA,1.027079166
56230,57840,2/1/21,1600,WA,0.330132589
56230,57840,3/1/21,0,WA,0.440176785
56230,57840,3/1/21,800,WA,0.88768985
56230,57840,3/1/21,1600,WA,0.682274017
56230,57910,1/1/21,0,WA,1.468233202
56230,57910,1/1/21,800,WA,2.650423178
56230,57910,1/1/21,1600,WA,0.561815448
56230,57910,2/1/21,0,WA,1.107106913
56230,57910,2/1/21,800,WA,3.033042555
56230,57910,2/1/21,1600,WA,0.578339432
56230,57910,3/1/21,0,WA,1.796787064
56230,57910,3/1/21,800,WA,2.639034696
56230,57910,3/1/21,1600,WA,1.948070669
56230,57980,1/1/21,0,WA,0.116559832
56230,57980,1/1/21,800,WA,0.178372709
56230,57980,2/1/21,0,WA,0.070254874
56230,57980,2/1/21,800,WA,0.201213614
56230,57980,3/1/21,0,WA,0.109627441
56230,57980,3/1/21,800,WA,0.18099508
56230,57980,3/1/21,1600,WA,0.109805484
56230,58050,1/1/21,0,WA,0.576980094
56230,58050,1/1/21,800,WA,1.140847003
56230,58050,1/1/21,1600,WA,0.445848254
56230,58050,2/1/21,0,WA,0.878583325
56230,58050,2/1/21,800,WA,1.337544763
56230,58050,2/1/21,1600,WA,0.458961438
56230,58050,3/1/21,0,WA,0.917922876
56230,58050,3/1/21,800,WA,0.917922876
56230,58050,3/1/21,1600,WA,0.93103606
56230,58510,1/1/21,0,WA,0.403785636
56230,58510,1/1/21,800,WA,0.648504204
56230,58510,1/1/21,1600,WA,0.287544317
56230,58510,2/1/21,0,WA,0.373195815
56230,58510,2/1/21,800,WA,0.856514986
56230,58510,2/1/21,1600,WA,0.275308388
56230,58510,3/1/21,0,WA,0.367077851
56230,58510,3/1/21,800,WA,0.740273667
56230,58510,3/1/21,1600,WA,0.568970669
56230,58570,1/1/21,0,WA,0.280882622
56230,58570,1/1/21,800,WA,0.541997966
56230,58570,1/1/21,1600,WA,0.186709542
56230,58570,2/1/21,0,WA,0.367927628
56230,58570,2/1/21,800,WA,0.631507734
56230,58570,2/1/21,1600,WA,0.192201
56230,58570,3/1/21,0,WA,0.418307075
56230,58570,3/1/21,800,WA,0.462919016
56230,58570,3/1/21,1600,WA,0.430936442
56230,58760,1/1/21,0,WA,0.430949519
56230,58760,1/1/21,800,WA,1.85541846
56230,58760,1/1/21,1600,WA,0.263275935
56230,58760,2/1/21,0,WA,0.51880846
56230,58760,2/1/21,800,WA,2.254835417
56230,58760,2/1/21,1600,WA,0.271019345
56230,58760,3/1/21,0,WA,0.61997279
56230,58760,3/1/21,800,WA,1.923381495
56230,58760,3/1/21,1600,WA,0.64412338
56230,58820,1/1/21,0,WA,27.89642079
56230,58820,1/1/21,800,WA,33.04648571
56230,58820,1/1/21,1600,WA,27.94015042
56230,58820,2/1/21,0,WA,23.69863299
56230,58820,2/1/21,800,WA,30.9878488
56230,58820,2/1/21,1600,WA,23.98922071
56230,58820,3/1/21,0,WA,22.0969279
56230,58820,3/1/21,800,WA,33.0710086
56230,58820,3/1/21,1600,WA,27.51305765
56300,50280,1/1/21,0,WA,0
56300,50280,1/1/21,800,WA,0
56300,50280,1/1/21,1600,WA,0
56300,50280,2/1/21,0,WA,0
56300,50280,2/1/21,800,WA,0
56300,50280,2/1/21,1600,WA,0
56300,50280,3/1/21,0,WA,0
56300,50280,3/1/21,800,WA,0
56300,50280,3/1/21,1600,WA,0
56300,50840,1/1/21,0,WA,0.000455152
56300,50840,1/1/21,800,WA,0.000555185
56300,50840,1/1/21,1600,WA,0.00045015
56300,50840,2/1/21,0,WA,0.000418473
56300,50840,2/1/21,800,WA,0.000566856
56300,50840,2/1/21,1600,WA,0.000453484
56300,50840,3/1/21,0,WA,0.000398466
56300,50840,3/1/21,800,WA,0.000543514
56300,50840,3/1/21,1600,WA,0.00048016
56300,52870,1/1/21,0,WA,0
56300,52870,1/1/21,800,WA,0
56300,52870,1/1/21,1600,WA,0
56300,52870,2/1/21,0,WA,0
56300,52870,2/1/21,800,WA,0
56300,52870,2/1/21,1600,WA,0
56300,52870,3/1/21,0,WA,0
56300,52870,3/1/21,800,WA,0
56300,52870,3/1/21,1600,WA,0
56300,55180,1/1/21,0,WA,0.925784914
56300,55180,1/1/21,800,WA,1.198026196
56300,55180,1/1/21,1600,WA,1.050362818
56300,55180,2/1/21,0,WA,1.129875147
56300,55180,2/1/21,800,WA,1.457986437
56300,55180,2/1/21,1600,WA,1.147328464
56300,55180,3/1/21,0,WA,0.802223737
56300,55180,3/1/21,800,WA,1.160440615
56300,55180,3/1/21,1600,WA,1.192394039
56300,56300,1/1/21,0,WA,58.02392559
56300,56300,1/1/21,800,WA,73.03151962
56300,56300,1/1/21,1600,WA,59.02823914
56300,56300,2/1/21,0,WA,43.03146266
56300,56300,2/1/21,800,WA,64.04015574
56300,56300,2/1/21,1600,WA,67.03147725
56300,56300,3/1/21,0,WA,53.02066526
56300,56300,3/1/21,800,WA,57.03043585
56300,56300,3/1/21,1600,WA,48.03256727
56370,56370,1/1/21,0,WA,20
56370,56370,1/1/21,800,WA,18
56370,56370,1/1/21,1600,WA,15
56370,56370,2/1/21,0,WA,11
56370,56370,2/1/21,800,WA,15
56370,56370,2/1/21,1600,WA,10
56370,56370,3/1/21,800,WA,17
56370,56370,3/1/21,1600,WA,15
56460,52310,1/1/21,0,WA,1.18227918
56460,52310,1/1/21,800,WA,1.418053437
56460,52310,1/1/21,1600,WA,1.237481562
56460,52310,2/1/21,0,WA,1.120176501
56460,52310,2/1/21,800,WA,1.46384513
56460,52310,2/1/21,1600,WA,1.207818732
56460,52310,3/1/21,0,WA,1.18685121
56460,52310,3/1/21,800,WA,1.640027099
56460,52310,3/1/21,1600,WA,1.489118053
56460,56460,1/1/21,0,WA,166.7102303
56460,56460,1/1/21,800,WA,199.2785627
56460,56460,1/1/21,1600,WA,174.5994393
56460,56460,2/1/21,0,WA,157.8348702
56460,56460,2/1/21,800,WA,204.2448018
56460,56460,2/1/21,1600,WA,169.6838909
56460,56460,3/1/21,0,WA,169.6179929
56460,56460,3/1/21,800,WA,229.8745928
56460,56460,3/1/21,1600,WA,210.1110178
56460,59100,1/1/21,0,WA,0.645154533
56460,59100,1/1/21,800,WA,0.9677318
56460,59100,1/1/21,1600,WA,0.645154533
56460,59100,2/1/21,0,WA,0.645154533
56460,59100,2/1/21,800,WA,1.419339973
56460,59100,2/1/21,1600,WA,0.838700893
56460,59100,3/1/21,800,WA,1.290309067
56460,59100,3/1/21,1600,WA,0.77418544
56460,59170,1/1/21,0,WA,0
56460,59170,1/1/21,800,WA,0
56460,59170,1/1/21,1600,WA,0
56460,59170,2/1/21,0,WA,0
56460,59170,2/1/21,800,WA,0
56460,59170,2/1/21,1600,WA,0
56460,59170,3/1/21,0,WA,0
56460,59170,3/1/21,800,WA,0
56460,59170,3/1/21,1600,WA,0
56580,50210,1/1/21,0,WA,6.534688814
56580,50210,1/1/21,800,WA,9.272522909
56580,50210,1/1/21,1600,WA,4.884559337
56580,50210,2/1/21,0,WA,3.131671222
56580,50210,2/1/21,800,WA,10.88836835
56580,50210,2/1/21,1600,WA,5.256670512
56580,50210,3/1/21,0,WA,3.273110599
56580,50210,3/1/21,800,WA,9.584664584
56580,50210,3/1/21,1600,WA,4.654825774
56580,50350,1/1/21,0,WA,1.351996887
56580,50350,1/1/21,800,WA,1.856338681
56580,50350,1/1/21,1600,WA,1.242446773
56580,50350,2/1/21,0,WA,1.020085228
56580,50350,2/1/21,800,WA,2.57173494
56580,50350,2/1/21,1600,WA,1.350306383
56580,50350,3/1/21,0,WA,1.031467698
56580,50350,3/1/21,800,WA,1.98446517
56580,50350,3/1/21,1600,WA,1.126391907
56580,50420,1/1/21,0,WA,5.913732541
56580,50420,1/1/21,800,WA,8.119760163
56580,50420,1/1/21,1600,WA,5.434552387
56580,50420,2/1/21,0,WA,4.461926848
56580,50420,2/1/21,800,WA,11.24895534
56580,50420,2/1/21,1600,WA,5.906338153
56580,50420,3/1/21,0,WA,4.511714599
56580,50420,3/1/21,800,WA,8.680194731
56580,50420,3/1/21,1600,WA,4.926919979
56580,50490,1/1/21,0,WA,4.698093159
56580,50490,1/1/21,800,WA,6.480440756
56580,50490,1/1/21,1600,WA,3.850877973
56580,50490,2/1/21,0,WA,3.124300996
56580,50490,2/1/21,800,WA,8.124675528
56580,50490,2/1/21,1600,WA,4.295356531
56580,50490,3/1/21,0,WA,3.184006041
56580,50490,3/1/21,800,WA,6.783789281
56580,50490,3/1/21,1600,WA,3.880479455
56580,51310,1/1/21,0,WA,8.130889102
56580,51310,1/1/21,800,WA,9.882896422
56580,51310,1/1/21,1600,WA,7.204571595
56580,51310,2/1/21,0,WA,6.512803806
56580,51310,2/1/21,800,WA,10.86434948
56580,51310,2/1/21,1600,WA,7.037468215
56580,51310,3/1/21,0,WA,6.328630052
56580,51310,3/1/21,800,WA,10.39166989
56580,51310,3/1/21,1600,WA,7.38996127
56580,51330,1/1/21,0,WA,11.90253861
56580,51330,1/1/21,800,WA,16.4426267
56580,51330,1/1/21,1600,WA,9.371874835
56580,51330,2/1/21,0,WA,7.569085566
56580,51330,2/1/21,800,WA,19.91499491
56580,51330,2/1/21,1600,WA,10.5553401
56580,51330,3/1/21,0,WA,7.736945104
56580,51330,3/1/21,800,WA,17.09429518
56580,51330,3/1/21,1600,WA,9.80341076
56580,51750,1/1/21,0,WA,31.31356191
56580,51750,1/1/21,800,WA,39.23894469
56580,51750,1/1/21,1600,WA,29.33310642
56580,51750,2/1/21,0,WA,27.86598013
56580,51750,2/1/21,800,WA,37.81598534
56580,51750,2/1/21,1600,WA,29.12894246
56580,51750,3/1/21,0,WA,28.30169629
56580,51750,3/1/21,800,WA,39.6343998
56580,51750,3/1/21,1600,WA,30.88107472
56580,51820,1/1/21,0,WA,171.0184173
56580,51820,1/1/21,800,WA,213.8698943
56580,51820,1/1/21,1600,WA,159.1184303
56580,51820,2/1/21,0,WA,149.8920984
56580,51820,2/1/21,800,WA,209.1912941
56580,51820,2/1/21,1600,WA,158.4098361
56580,51820,3/1/21,0,WA,152.3114584
56580,51820,3/1/21,800,WA,217.589919
56580,51820,3/1/21,1600,WA,167.1295562
56580,52170,1/1/21,0,WA,23.6777815
56580,52170,1/1/21,800,WA,29.6705677
56580,52170,1/1/21,1600,WA,22.18025808
56580,52170,2/1/21,0,WA,21.07088905
56580,52170,2/1/21,800,WA,28.59459555
56580,52170,2/1/21,1600,WA,22.02587929
56580,52170,3/1/21,0,WA,21.40035626
56580,52170,3/1/21,800,WA,29.96959148
56580,52170,3/1/21,1600,WA,23.35075587
56580,53150,1/1/21,0,WA,22.98844021
56580,53150,1/1/21,800,WA,28.80675589
56580,53150,1/1/21,1600,WA,21.53451482
56580,53150,2/1/21,0,WA,20.45744333
56580,53150,2/1/21,800,WA,27.76210897
56580,53150,2/1/21,1600,WA,21.38463054
56580,53150,3/1/21,0,WA,20.77731862
56580,53150,3/1/21,800,WA,29.09707406
56580,53150,3/1/21,1600,WA,22.67093542
56580,53430,1/1/21,0,WA,90.28499347
56580,53430,1/1/21,800,WA,113.1358954
56580,53430,1/1/21,1600,WA,84.57483468
56580,53430,2/1/21,0,WA,80.34473502
56580,53430,2/1/21,800,WA,109.0331403
56580,53430,2/1/21,1600,WA,83.98617786
56580,53430,3/1/21,0,WA,81.60101594
56580,53430,3/1/21,800,WA,114.2760935
56580,53430,3/1/21,1600,WA,89.03802249
56580,53570,1/1/21,0,WA,0
56580,53570,1/1/21,800,WA,0
56580,53570,1/1/21,1600,WA,0
56580,53570,2/1/21,0,WA,0
56580,53570,2/1/21,800,WA,0
56580,53570,2/1/21,1600,WA,0
56580,53570,3/1/21,0,WA,0
56580,53570,3/1/21,800,WA,0
56580,53570,3/1/21,1600,WA,0
56580,53780,1/1/21,0,WA,15.28124127
56580,53780,1/1/21,800,WA,21.0176447
56580,53780,1/1/21,1600,WA,12.00296107
56580,53780,2/1/21,0,WA,9.602815246
56580,53780,2/1/21,800,WA,25.65454254
56580,53780,2/1/21,1600,WA,13.49122427
56580,53780,3/1/21,0,WA,9.823852619
56580,53780,3/1/21,800,WA,22.03460682
56580,53780,3/1/21,1600,WA,12.50464414
56580,54170,1/1/21,0,WA,21.19185596
56580,54170,1/1/21,800,WA,27.33058465
56580,54170,1/1/21,1600,WA,18.04723117
56580,54170,2/1/21,0,WA,16.34635204
56580,54170,2/1/21,800,WA,30.58024727
56580,54170,2/1/21,1600,WA,17.77040789
56580,54170,3/1/21,0,WA,15.64801346
56580,54170,3/1/21,800,WA,27.23149597
56580,54170,3/1/21,1600,WA,18.69925344
56580,54200,1/1/21,0,WA,3.351875106
56580,54200,1/1/21,800,WA,6.082528035
56580,54200,1/1/21,1600,WA,2.766666891
56580,54200,2/1/21,0,WA,2.324639426
56580,54200,2/1/21,800,WA,7.739802714
56580,54200,2/1/21,1600,WA,3.079543798
56580,54200,3/1/21,0,WA,2.291939697
56580,54200,3/1/21,800,WA,6.22690269
56580,54200,3/1/21,1600,WA,2.770673546
56580,54830,1/1/21,0,WA,2.953564656
56580,54830,1/1/21,800,WA,4.159051926
56580,54830,1/1/21,1600,WA,1.592343088
56580,54830,2/1/21,0,WA,1.37672168
56580,54830,2/1/21,800,WA,5.988998025
56580,54830,2/1/21,1600,WA,1.903343022
56580,54830,3/1/21,0,WA,1.722111388
56580,54830,3/1/21,800,WA,5.141183292
56580,54830,3/1/21,1600,WA,1.64374297
56580,55110,1/1/21,0,WA,2.660586164
56580,55110,1/1/21,800,WA,3.85511736
56580,55110,2/1/21,0,WA,1.468951766
56580,55110,2/1/21,800,WA,3.049236429
56580,55110,3/1/21,0,WA,1.697023587
56580,55110,3/1/21,800,WA,3.979292059
56580,55320,1/1/21,0,WA,203.3425197
56580,55320,1/1/21,800,WA,255.3895719
56580,55320,1/1/21,1600,WA,189.8050637
56580,55320,2/1/21,0,WA,179.8038691
56580,55320,2/1/21,800,WA,247.6771383
56580,55320,2/1/21,1600,WA,188.9593845
56580,55320,3/1/21,0,WA,182.6341549
56580,55320,3/1/21,800,WA,258.1484332
56580,55320,3/1/21,1600,WA,199.7974676
56580,55740,1/1/21,0,WA,27.28356669
56580,55740,1/1/21,800,WA,34.18896794
56580,55740,1/1/21,1600,WA,25.55799202
56580,55740,2/1/21,0,WA,24.27968206
56580,55740,2/1/21,800,WA,32.94914073
56580,55740,2/1/21,1600,WA,25.38010357
56580,55740,3/1/21,0,WA,24.65932239
56580,55740,3/1/21,800,WA,34.53352874
56580,55740,3/1/21,1600,WA,26.90673977
56580,56090,1/1/21,0,WA,0.058867095
56580,56090,1/1/21,800,WA,1.26457456
56580,56090,2/1/21,0,WA,0.728209421
56580,56090,2/1/21,800,WA,2.159722953
56580,56090,3/1/21,0,WA,0.033961786
56580,56090,3/1/21,800,WA,1.7533932
56580,56090,3/1/21,1600,WA,0.052074738
56580,56230,1/1/21,0,WA,0.241221937
56580,56230,1/1/21,800,WA,0.34952406
56580,56230,2/1/21,0,WA,0.133182453
56580,56230,2/1/21,800,WA,0.276458898
56580,56230,3/1/21,0,WA,0.153860575
56580,56230,3/1/21,800,WA,0.360782354
56580,56580,1/1/21,0,WA,62.71398825
56580,56580,1/1/21,800,WA,78.57498265
56580,56580,1/1/21,1600,WA,58.73180213
56580,56580,2/1/21,0,WA,55.78160851
56580,56580,2/1/21,800,WA,75.7766948
56580,56580,2/1/21,1600,WA,58.31851033
56580,56580,3/1/21,0,WA,56.64286095
56580,56580,3/1/21,800,WA,79.38252213
56580,56580,3/1/21,1600,WA,61.82377815
56580,56930,1/1/21,0,WA,5.152904102
56580,56930,1/1/21,800,WA,6.457091007
56580,56930,1/1/21,1600,WA,4.827003866
56580,56930,2/1/21,0,WA,4.58557617
56580,56930,2/1/21,800,WA,6.222931346
56580,56930,2/1/21,1600,WA,4.793407008
56580,56930,3/1/21,0,WA,4.657276847
56580,56930,3/1/21,800,WA,6.522166398
56580,56930,3/1/21,1600,WA,5.081734778
56580,57080,1/1/21,0,WA,17.52064687
56580,57080,1/1/21,800,WA,22.24021079
56580,57080,1/1/21,1600,WA,16.13017559
56580,57080,2/1/21,0,WA,15.0523554
56580,57080,2/1/21,800,WA,22.38956082
56580,57080,2/1/21,1600,WA,16.24756036
56580,57080,3/1/21,0,WA,15.28627723
56580,57080,3/1/21,800,WA,22.59107122
56580,57080,3/1/21,1600,WA,16.89249662
56580,57490,1/1/21,0,WA,8.908254427
56580,57490,1/1/21,800,WA,10.56416219
56580,57490,1/1/21,1600,WA,3.172689876
56580,57490,2/1/21,0,WA,4.146176335
56580,57490,2/1/21,800,WA,14.35542102
56580,57490,2/1/21,1600,WA,4.312186161
56580,57490,3/1/21,0,WA,5.719012122
56580,57490,3/1/21,800,WA,12.59400605
56580,57490,3/1/21,1600,WA,3.622346602
56580,57700,1/1/21,0,WA,2.072565774
56580,57700,1/1/21,800,WA,3.218438077
56580,57700,1/1/21,1600,WA,1.548857235
56580,57700,2/1/21,0,WA,0.991887991
56580,57700,2/1/21,800,WA,4.508306774
56580,57700,2/1/21,1600,WA,1.666507439
56580,57700,3/1/21,0,WA,1.036813087
56580,57700,3/1/21,800,WA,3.928660579
56580,57700,3/1/21,1600,WA,1.475372295
56580,57840,1/1/21,0,WA,5.54475354
56580,57840,1/1/21,800,WA,7.659736765
56580,57840,1/1/21,1600,WA,4.36585319
56580,57840,2/1/21,0,WA,3.526030484
56580,57840,2/1/21,800,WA,9.277326638
56580,57840,2/1/21,1600,WA,4.917166103
56580,57840,3/1/21,0,WA,3.604227229
56580,57840,3/1/21,800,WA,7.963314112
56580,57840,3/1/21,1600,WA,4.566882603
56580,57910,1/1/21,0,WA,42.79797037
56580,57910,1/1/21,800,WA,52.99134381
56580,57910,1/1/21,1600,WA,37.9379277
56580,57910,2/1/21,0,WA,33.55741228
56580,57910,2/1/21,800,WA,61.82753005
56580,57910,2/1/21,1600,WA,37.72031764
56580,57910,3/1/21,0,WA,32.65222547
56580,57910,3/1/21,800,WA,56.11961883
56580,57910,3/1/21,1600,WA,38.01422584
56580,57980,1/1/21,0,WA,25.42990798
56580,57980,1/1/21,800,WA,31.76271601
56580,57980,1/1/21,1600,WA,23.68271914
56580,57980,2/1/21,0,WA,22.38681053
56580,57980,2/1/21,800,WA,31.0609291
56580,57980,2/1/21,1600,WA,23.4782252
56580,57980,3/1/21,0,WA,22.6404566
56580,57980,3/1/21,800,WA,32.22052637
56580,57980,3/1/21,1600,WA,24.86720429
56580,58050,1/1/21,0,WA,7.725373213
56580,58050,1/1/21,800,WA,10.92824666
56580,58050,1/1/21,1600,WA,5.448653079
56580,58050,2/1/21,0,WA,5.863573889
56580,58050,2/1/21,800,WA,14.86376854
56580,58050,2/1/21,1600,WA,5.903945608
56580,58050,3/1/21,0,WA,4.540936783
56580,58050,3/1/21,800,WA,11.79248725
56580,58050,3/1/21,1600,WA,5.021760302
56580,58510,1/1/21,0,WA,4.623951747
56580,58510,1/1/21,800,WA,6.387705592
56580,58510,1/1/21,1600,WA,3.640828098
56580,58510,2/1/21,0,WA,2.940472412
56580,58510,2/1/21,800,WA,7.736666816
56580,58510,2/1/21,1600,WA,4.100586009
56580,58510,3/1/21,0,WA,3.005683241
56580,58510,3/1/21,800,WA,6.640868693
56580,58510,3/1/21,1600,WA,3.808473116
56580,58570,1/1/21,0,WA,4.291871298
56580,58570,1/1/21,800,WA,5.587171568
56580,58570,1/1/21,1600,WA,3.870366656
56580,58570,2/1/21,0,WA,3.305297594
56580,58570,2/1/21,800,WA,7.12669261
56580,58570,2/1/21,1600,WA,4.020387621
56580,58570,3/1/21,0,WA,3.27440006
56580,58570,3/1/21,800,WA,5.944771277
56580,58570,3/1/21,1600,WA,3.700586235
56580,58760,1/1/21,0,WA,11.98058734
56580,58760,1/1/21,800,WA,17.8165719
56580,58760,1/1/21,1600,WA,9.876106138
56580,58760,2/1/21,0,WA,8.858113307
56580,58760,2/1/21,800,WA,21.60644287
56580,58760,2/1/21,1600,WA,10.1899551
56580,58760,3/1/21,0,WA,8.489312585
56580,58760,3/1/21,800,WA,16.09219137
56580,58760,3/1/21,1600,WA,9.993739897
56730,50350,1/1/21,0,WA,0
56730,50350,1/1/21,800,WA,0
56730,50350,2/1/21,0,WA,0
56730,50350,2/1/21,800,WA,0
56730,50350,3/1/21,800,WA,0
56730,50350,3/1/21,1600,WA,0
56730,50420,1/1/21,0,WA,0
56730,50420,1/1/21,800,WA,0
56730,50420,2/1/21,0,WA,0
56730,50420,2/1/21,800,WA,0
56730,50420,3/1/21,800,WA,0
56730,50420,3/1/21,1600,WA,0
56730,50490,1/1/21,0,WA,0
56730,50490,1/1/21,800,WA,0
56730,50490,2/1/21,0,WA,0
56730,50490,2/1/21,800,WA,0
56730,50490,3/1/21,800,WA,0
56730,50490,3/1/21,1600,WA,0
56730,51310,1/1/21,0,WA,0
56730,51310,1/1/21,800,WA,0
56730,51310,2/1/21,0,WA,0
56730,51310,2/1/21,800,WA,0
56730,51310,3/1/21,800,WA,0
56730,51310,3/1/21,1600,WA,0
56730,52450,2/1/21,800,WA,2.203856749
56730,52450,2/1/21,1600,WA,2.203856749
56730,52450,3/1/21,0,WA,2.203856749
56730,52450,3/1/21,800,WA,2.865013774
56730,52450,3/1/21,1600,WA,2.424242424
56730,53710,1/1/21,0,WA,4.561535024
56730,53710,1/1/21,800,WA,5.534601972
56730,53710,1/1/21,1600,WA,4.561535024
56730,53710,2/1/21,0,WA,4.168820088
56730,53710,2/1/21,800,WA,5.569766106
56730,53710,2/1/21,1600,WA,4.080595246
56730,53710,3/1/21,0,WA,3.989968723
56730,53710,3/1/21,800,WA,5.686557013
56730,53710,3/1/21,1600,WA,4.552093337
56730,54200,1/1/21,0,WA,0
56730,54200,1/1/21,800,WA,0
56730,54200,2/1/21,0,WA,0
56730,54200,2/1/21,800,WA,0
56730,54200,3/1/21,800,WA,0
56730,54200,3/1/21,1600,WA,0
56730,56090,1/1/21,0,WA,1.329609479
56730,56090,1/1/21,800,WA,1.595531375
56730,56090,1/1/21,1600,WA,1.29832455
56730,56090,2/1/21,0,WA,1.079330048
56730,56090,2/1/21,800,WA,1.407821802
56730,56090,2/1/21,1600,WA,1.282682086
56730,56090,3/1/21,0,WA,1.251397157
56730,56090,3/1/21,800,WA,1.673743698
56730,56090,3/1/21,1600,WA,1.329609479
56730,56730,1/1/21,0,WA,475.4328048
56730,56730,1/1/21,800,WA,554.1832109
56730,56730,1/1/21,1600,WA,459.4587455
56730,56730,2/1/21,0,WA,410.5757017
56730,56730,2/1/21,800,WA,515.7564384
56730,56730,2/1/21,1600,WA,418.4378397
56730,56730,3/1/21,0,WA,415.852925
56730,56730,3/1/21,800,WA,551.4647714
56730,56730,3/1/21,1600,WA,487.4853507
56730,57080,1/1/21,0,WA,0
56730,57080,1/1/21,800,WA,0
56730,57080,2/1/21,0,WA,0
56730,57080,2/1/21,800,WA,0
56730,57080,3/1/21,800,WA,0
56730,57080,3/1/21,1600,WA,0
56730,57910,1/1/21,0,WA,0
56730,57910,1/1/21,800,WA,0
56730,57910,2/1/21,0,WA,0
56730,57910,2/1/21,800,WA,0
56730,57910,3/1/21,800,WA,0
56730,57910,3/1/21,1600,WA,0
56730,58050,1/1/21,0,WA,3.05771863
56730,58050,1/1/21,800,WA,3.669262356
56730,58050,1/1/21,1600,WA,2.985772309
56730,58050,2/1/21,0,WA,2.482148064
56730,58050,2/1/21,800,WA,3.237584431
56730,58050,2/1/21,1600,WA,2.949799149
56730,58050,3/1/21,0,WA,2.877852828
56730,58050,3/1/21,800,WA,3.849128157
56730,58050,3/1/21,1600,WA,3.05771863
56730,58330,1/1/21,0,WA,2.751180421
56730,58330,1/1/21,800,WA,3.301416505
56730,58330,1/1/21,1600,WA,2.686446764
56730,58330,2/1/21,0,WA,2.233311165
56730,58330,2/1/21,800,WA,2.913014564
56730,58330,2/1/21,1600,WA,2.654079936
56730,58330,3/1/21,0,WA,2.589346279
56730,58330,3/1/21,800,WA,3.463250648
56730,58330,3/1/21,1600,WA,2.751180421
56730,58510,1/1/21,0,WA,0
56730,58510,1/1/21,800,WA,0
56730,58510,2/1/21,0,WA,0
56730,58510,2/1/21,800,WA,0
56730,58510,3/1/21,800,WA,0
56730,58510,3/1/21,1600,WA,0
56730,58570,1/1/21,0,WA,0
56730,58570,1/1/21,800,WA,0
56730,58570,2/1/21,0,WA,0
56730,58570,2/1/21,800,WA,0
56730,58570,3/1/21,800,WA,0
56730,58570,3/1/21,1600,WA,0
56730,58760,1/1/21,0,WA,0
56730,58760,1/1/21,800,WA,0
56730,58760,2/1/21,0,WA,0
56730,58760,2/1/21,800,WA,0
56730,58760,3/1/21,800,WA,0
56730,58760,3/1/21,1600,WA,0
56730,59370,1/1/21,0,WA,4.923571241
56730,59370,1/1/21,800,WA,5.687567069
56730,59370,1/1/21,1600,WA,4.923635094
56730,59370,2/1/21,0,WA,4.318717265
56730,59370,2/1/21,800,WA,5.620596533
56730,59370,2/1/21,1600,WA,4.881265377
56730,59370,3/1/21,0,WA,4.414176835
56730,59370,3/1/21,800,WA,5.878677769
56730,59370,3/1/21,1600,WA,5.008438382
56790,51610,1/1/21,0,WA,5.117467876
56790,51610,1/1/21,800,WA,7.960505585
56790,51610,1/1/21,1600,WA,6.396834845
56790,51610,2/1/21,0,WA,5.970379188
56790,51610,2/1/21,800,WA,6.965442386
56790,51610,2/1/21,1600,WA,7.534049928
